,acc,loss,val_acc,val_loss
0,0.5035142821925027,0.6931776404380798,0.5121333320935567,0.6927382151285807
1,0.5033142860446658,0.6928535853113447,0.496533332268397,0.6923558155695597
2,0.5111714239631381,0.6939345410891942,0.5166666646798451,0.6923188328742981
3,0.512542856165341,0.6921338183539254,0.5067999978860219,0.6911000927289327
4,0.5067428563322339,0.6927515319415501,0.4988000055154165,0.6920651793479919
5,0.5108571444238935,0.6917499150548663,0.5186666746934255,0.6902914881706238
6,0.5101714274712972,0.692998948267528,0.5225333313147227,0.692352294921875
7,0.5124857153211321,0.692381923539298,0.5114666640758514,0.6921638011932373
8,0.5131999990769796,0.6918032126767295,0.5199999988079071,0.6912922302881876
9,0.5174285692828042,0.6913865949426379,0.517600001891454,0.691458507378896
10,0.5172285676002503,0.6914496762411935,0.5181333323319753,0.690835706392924
11,0.5236571418387549,0.689867662531989,0.5148000001907349,0.7047153751055399
12,0.5083428531885147,0.6931777264390673,0.5115999976793925,0.6907484610875447
13,0.5204000004700252,0.6887929260730743,0.531466668844223,0.6871405164400737
14,0.5396571448871068,0.6880313796656472,0.5226666589577993,0.6907935500144958
