,acc,loss,val_acc,val_loss
0,0.5588571428571428,0.677696703011649,0.6590666666825612,0.6256355156262716
1,0.6722857142720904,0.6052559118270874,0.7193333333015441,0.5486604618390402
2,0.7465428571292332,0.5168000482559204,0.7735999999682108,0.47977202450434364
3,0.7967142857006618,0.4340023073196411,0.8088000000317891,0.4162540021578471
4,0.8324,0.3726530487264906,0.8072,0.4128226940155029
5,0.8605142857142857,0.3185174649511065,0.8281333333651225,0.3863687877337138
6,0.8944571428707668,0.25262658154964446,0.8274666666348776,0.4016806452115377
7,0.9235714285714286,0.190641957959107,0.8243999999682109,0.4475975715319316
8,0.9533714285850525,0.12248998821462903,0.8053333333651225,0.5685230753580729
9,0.9717142857142858,0.07614925391461168,0.8154666666666667,0.6350909348487854
10,0.9809142857142857,0.05371267381193382,0.8161333333333334,0.8171207487424215
11,0.9822571428571428,0.04981959998147296,0.8096,0.8083050240516663
12,0.9814857142720904,0.050401182203580225,0.8140000000317892,0.8974047833124796
13,0.9856,0.03957897843755782,0.8121333333333334,0.8312696203867594
14,0.9859142857142857,0.038728024650963824,0.81,0.9641435942967733
