,acc,loss,val_acc,val_loss
0,0.561600000006812,0.6803964559827532,0.5767999999682109,0.6586108697573344
1,0.5911714285714286,0.6491184029442923,0.6002666666666666,0.6463424342155456
2,0.6035142857279097,0.6384769477980478,0.6224000000317892,0.6361063296318055
3,0.6158571428707668,0.6315036386626107,0.6112,0.6365001568794251
4,0.6136571428707668,0.6315741451808384,0.6013333333174388,0.643171145216624
5,0.6312285714285715,0.6153496625764029,0.6486666666348775,0.6132255910555522
6,0.5453714285714286,0.6852615132331848,0.5356,0.6796352629025777
7,0.5583142857074738,0.6696898694038391,0.5966666666984558,0.6536791903495789
8,0.6053428571292332,0.6421676488058907,0.6483999999682108,0.6152264281908671
9,0.6346571428435189,0.6213684016908918,0.6689333333015441,0.6036151294708252
10,0.6637714285578047,0.5990505471229554,0.7016,0.5667804042498271
11,0.695,0.5655112573351179,0.7192,0.5500947118123373
12,0.7228857142720904,0.5370443822996956,0.7181333333651225,0.5522178479194642
13,0.744599999986376,0.5066092242513384,0.7588,0.4983151571591695
14,0.7660000000136239,0.47503416940825327,0.7694666666984558,0.4714391055425008
