,acc,loss,val_acc,val_loss
0,0.8364571428435189,0.3635328975813729,0.8783999999682108,0.2847555148601532
1,0.9110285714421954,0.22639957734005792,0.8809333333015442,0.2918502380212148
2,0.9478857142993382,0.1454611077921731,0.8769333333015442,0.3191947439988454
3,0.9747142857279096,0.07762325114352363,0.8704,0.44805317384004595
4,0.9895428571428572,0.03562072527424565,0.8630666666666666,0.5280374899864196
5,0.9940571428571429,0.019971295215828078,0.8610666666666666,0.6703624363899231
6,0.9962857142857143,0.012257088574989965,0.8562666666666666,0.759422668671608
7,0.9974571428435189,0.008489521487143688,0.8376,0.9153583070755005
8,0.9976857142857143,0.008480093840920433,0.8500000000317891,0.8719281016985575
9,0.9976857142857143,0.007912579224518101,0.8593333333333333,0.8448845947345098
10,0.9991428571428571,0.003437736056418258,0.8568,0.9211735584259033
11,0.9986285714149475,0.003908873458030784,0.8481333333333333,1.0121689097166062
12,0.9989142857142858,0.0032536112125401686,0.8550666666666666,1.0226069693128268
13,0.9988,0.0032486458403374334,0.8549333333333333,1.0032364928205808
14,0.9993428571428571,0.0019862158789983367,0.8553333333333333,1.1361705347547928
