,acc,loss,val_acc,val_loss
0,0.8190857142857143,0.39449628699507033,0.8685333333015441,0.3104942974726359
1,0.8970571428571429,0.2513456409079688,0.8749333333015442,0.29160348342259723
2,0.929142857156481,0.18205280546460834,0.8777333333015442,0.3047124216397603
3,0.9587142857279096,0.1173973270535469,0.8769333333015442,0.362574922033151
4,0.9778285714285714,0.06711654048008578,0.8716,0.41773404087225596
5,0.9871428571428571,0.04077002146212118,0.8729333333015442,0.49027121589779854
6,0.9914571428571428,0.02888552207244294,0.8634666666666667,0.5800164591789245
7,0.9933714285714286,0.020865269660763443,0.8693333333015442,0.6101089439074199
8,0.9922285714149475,0.024318071088287978,0.8701333333015442,0.6852210069261492
9,0.9927142857142857,0.022379381643967435,0.8701333333015442,0.6975801210907598
10,0.9960285714285714,0.012153832198220438,0.8712,0.7156671442583203
11,0.9934571428435189,0.01852112937038099,0.8648,0.80853892339468
12,0.9953714285578047,0.013758750650476265,0.8639999999682109,0.8073737739945451
13,0.9954285714285714,0.014031963686967668,0.8605333333333334,0.7485625144107888
14,0.9942,0.01718092772408688,0.8622666666666666,0.7545876645669342
