,acc,loss,val_acc,val_loss
0,0.5009428571428571,0.693301164313725,0.502,0.6932129311561585
1,0.5026285714285714,0.6931334353446961,0.498,0.6932812917391459
2,0.49814285712923323,0.693249667263031,0.498,0.6931515113830566
3,0.4987714285714286,0.6932257693290711,0.502,0.6931393051147461
4,0.5018285714285714,0.693193285710471,0.502,0.6931491953849792
5,0.4948285714353834,0.6932466631071909,0.502,0.6931392073313395
6,0.4971999999863761,0.6931859962054662,0.502,0.6931395042419434
7,0.49694285712923325,0.6932013630594526,0.498,0.6931479771931967
8,0.49997142855780463,0.6931662469182696,0.498,0.6931858240445455
9,0.5000285714149475,0.693182796042306,0.498,0.6931473559061686
10,0.4998000000136239,0.6931808427946908,0.498,0.6931599375724793
11,0.5036857142720904,0.6931562490871974,0.502,0.6931582147916158
12,0.4967142857142857,0.6932085880279542,0.502,0.6931431540171306
13,0.5012571428571428,0.6931663997513907,0.502,0.6931502568880717
14,0.4982285714285714,0.6931957839012146,0.502,0.6931444212595622
