,acc,loss,val_acc,val_loss
0,0.5056571432522365,0.698500554902213,0.5021333356698354,0.6931175669034322
1,0.5131714284420014,0.6930283921105521,0.5162666618824006,0.6928592880566915
2,0.5123142846993037,0.6919505817549569,0.5097333391507467,0.6916152715682984
3,0.5291428540434157,0.6879431094442096,0.522000006834666,0.691020663579305
4,0.5451714260237558,0.6816407867840358,0.5273333311080932,0.691323184967041
5,0.5771142891475133,0.6687881486756461,0.5838666677474975,0.6823628584543864
6,0.6712285688945225,0.6109231778553554,0.6778666655222575,0.6137276093165079
7,0.7651999967438834,0.4965951323509216,0.7397333343823751,0.5443732221921285
8,0.8219142845698766,0.4042915437902723,0.7507999936739603,0.5415291865666707
9,0.8492285694394793,0.3521436384746007,0.7332000017166138,0.5597695032755534
10,0.8811714291572571,0.2923458227089473,0.723199999332428,0.6468138496081034
11,0.9072571413857596,0.2365257054567337,0.7380000034968058,0.6039703210194906
12,0.9436571427753994,0.17170573515551432,0.6933333317438761,0.7964943448702494
13,0.9386857186044966,0.16583744010754994,0.7253333409627278,0.7026621460914612
14,0.9539714302335467,0.1367169241820063,0.6833333333333333,1.049393113454183
