,acc,loss,val_acc,val_loss
0,0.7225142857142857,0.5200224987847465,0.8004,0.42177594366073606
1,0.8525428571292333,0.3376151039804731,0.8509333333015442,0.3375137423833211
2,0.8920571428435189,0.2631675546748298,0.8673333333333333,0.31246953716278075
3,0.9208571428435189,0.2046042133161,0.868,0.31715411739349364
4,0.9412571428435189,0.15595908722707202,0.8564,0.37243990432421364
5,0.9591142857142857,0.11700404297879764,0.8617333333015442,0.3730107079346975
6,0.9709714285850525,0.08475852722866195,0.8619999999682109,0.4237341919898987
7,0.9771999999863761,0.06717278068342379,0.8601333333333333,0.4914133790791035
8,0.9829142857142857,0.050009598508051464,0.8616000000317892,0.5305466310471296
9,0.9843428571292332,0.043789259881419795,0.8436,0.6410769914309183
10,0.9868285714285714,0.0373624661553385,0.8594666666666667,0.6303810617243251
11,0.9847714285578046,0.04184520264390324,0.852,0.6436058351099491
12,0.9890571428571429,0.031454933887999505,0.8540000000317891,0.6551836381276449
13,0.9889428571428571,0.02947680861910007,0.8557333333651225,0.7005441520849863
14,0.9882571428571428,0.032083520148315336,0.8542666666666666,0.7021092292706171
