,acc,loss,val_acc,val_loss
0,0.8434,0.34407115746906825,0.8717333333015442,0.2986349237124125
1,0.9155714285578046,0.21289852390289307,0.9021333333015442,0.24278515362739564
2,0.9404,0.15672350705691745,0.9025333333015442,0.24991919379234315
3,0.962057142843519,0.10456120257292476,0.8986666666348775,0.2959308232148488
4,0.973,0.07232152662639107,0.8993333333333333,0.33022021655837697
5,0.9827142857142858,0.0498691623251353,0.8954666666984558,0.3888837659974893
6,0.9831999999863761,0.04687900725869196,0.8978666666348776,0.40936361113786696
7,0.9869142857006618,0.0345610499751488,0.8955999999682108,0.4995877624648313
8,0.9889714285578046,0.03175970548330141,0.8951999999682109,0.4795754903982083
9,0.9891714285578046,0.029065592239391324,0.8905333333015442,0.5700420171483109
10,0.9886,0.030428894077321248,0.8953333333015442,0.5023285032566016
11,0.9913714285714286,0.024181463810103013,0.8919999999682109,0.5563732057193915
12,0.9909428571428571,0.024521991510369948,0.8935999999682108,0.5784014167799304
13,0.9921714285714286,0.02263663038539401,0.8702666666348775,0.7901114103356998
14,0.9924571428571428,0.020619560127798676,0.8882666666348775,0.6601688848266999
