,acc,loss,val_acc,val_loss
0,0.8351142857142857,0.35809272014754157,0.8662666666348775,0.31330338090260823
1,0.9088285714149476,0.23018866859163556,0.9027999999682108,0.23785050066312155
2,0.9322285714421954,0.17983799306835446,0.9009333333015442,0.24796860857009886
3,0.9500285714149476,0.1343835286634309,0.9009333333015442,0.25824161625703174
4,0.9626571428435189,0.10164223865440913,0.8983999999682108,0.3038635918219884
5,0.9738,0.0736480872700257,0.8958666666348776,0.3477789479811986
6,0.9781142857279096,0.060066481204277704,0.8981333333015442,0.3589200791279475
7,0.9833428571292332,0.045556409037538936,0.8947999999682108,0.4358129834771156
8,0.9855142857142857,0.03957975445532107,0.8898666666348776,0.46403730149269107
9,0.9873999999863761,0.03314547421265327,0.8913333333015442,0.5066048104236524
10,0.9884,0.03238336350166106,0.8901333333333333,0.5604974923113982
11,0.9882571428571428,0.031206494341730805,0.8850666666348775,0.5766805478890736
12,0.9902571428571428,0.026805894610046278,0.8915999999682108,0.5678157426014543
13,0.9904285714285714,0.025267611667663524,0.8869333333015442,0.5324528154373169
14,0.9904,0.026953083498340233,0.8910666666348775,0.575940412469705
