,acc,loss,val_acc,val_loss
0,0.74296,0.5088364097118377,0.81952,0.3968090106964111
1,0.82076,0.3968981515789032,0.83364,0.3673603949737549
2,0.8422,0.3557497282409668,0.8368,0.3632888128089905
3,0.85836,0.3270559173774719,0.83152,0.37538985124588015
4,0.8672,0.3038425998067856,0.83764,0.36139662079811097
5,0.885,0.2729365019702911,0.84732,0.35836283030509947
6,0.89412,0.25179068559646606,0.84396,0.3752734888267517
7,0.90428,0.2336195478439331,0.7948,0.48576290438652037
8,0.91396,0.2134014516568184,0.84128,0.4082869470119476
9,0.91956,0.19760272648632526,0.8382,0.40288295099258425
10,0.92404,0.18642248139023782,0.84028,0.40961543528079986
11,0.92928,0.17169998474359513,0.8214,0.48607990505218507
12,0.93348,0.16499840609550476,0.81392,0.5184987264347076
13,0.9324,0.16332303345680238,0.81684,0.5495304784965516
14,0.93924,0.14912992280721665,0.8348,0.47137144135713577
