,acc,loss,val_acc,val_loss
0,0.8318285714149475,0.3773607230799539,0.8743999999682108,0.296281733640035
1,0.9016857142720903,0.2454349040882928,0.8614666666348775,0.32735965353647867
2,0.9308571428707668,0.1811645814682756,0.8778666666666667,0.3201745675404867
3,0.9555428571428571,0.12516354958244733,0.8730666666666667,0.373296649034818
4,0.9719428571292332,0.0822144520350865,0.8679999999682109,0.458055181312561
5,0.9827999999863761,0.05356630687394313,0.8613333333651225,0.5320447445789973
6,0.9895142857142857,0.0346275880271835,0.8625333333333334,0.6111880502899488
7,0.9941428571292332,0.020831231870049878,0.8484000000317892,0.6183837998390198
8,0.9933428571428572,0.022203526391035743,0.8512,0.6909319986502329
9,0.9961428571428571,0.013455134674667248,0.86,0.7375931223998468
10,0.9978571428571429,0.007642226308940112,0.854,0.7508703315854073
11,0.9978,0.008486756573710591,0.8512000000317892,0.8279934725443522
12,0.9976857142857143,0.008038154638904546,0.8548000000317891,0.8760991659800211
13,0.9988,0.004654476409299033,0.8405333333333334,1.0181774228254954
14,0.9988,0.004405840967525728,0.8498666666984558,0.8853444137732188
