,acc,loss,val_acc,val_loss
0,0.8312285714149475,0.37874186175550734,0.8682666666984558,0.309766606203715
1,0.8936857142857143,0.2632286797932216,0.8759999999682109,0.29312267338434855
2,0.9218000000136239,0.19945367080484117,0.8759999999682109,0.3022297452290853
3,0.9469999999863761,0.1390541464465005,0.8811999999682109,0.33504245619773865
4,0.9695142857006618,0.08685704398964132,0.8771999999682109,0.3946375241438548
5,0.9816857142720904,0.054296408570132085,0.8736,0.44265088384548823
6,0.9896571428571429,0.03289604097309389,0.864,0.6295751440405846
7,0.9925714285714285,0.025850253336450885,0.8694666666984558,0.5429889037052791
8,0.9924285714149476,0.023097263424204928,0.8693333333651225,0.5800437106827895
9,0.9953428571428572,0.016781338629998,0.8710666666666667,0.7256820434699456
10,0.9939428571428571,0.018178918811080177,0.8691999999682108,0.6704396021450559
11,0.9964571428435189,0.012727431235435818,0.8634666666666667,0.6641436632792155
12,0.9960571428571429,0.013137414923496545,0.8655999999682109,0.7348821030974388
13,0.9963714285714286,0.011925409848286238,0.8669333333015442,0.7379866906841596
14,0.9971714285714286,0.008663708122911132,0.8651999999682108,0.7470953161716462
