,acc,loss,val_acc,val_loss
0,0.77152,0.47726986192703247,0.8328,0.38388418922424317
1,0.8362,0.37743280117988587,0.85076,0.34360054611206053
2,0.85428,0.33886029362678527,0.86296,0.32393470943927766
3,0.86548,0.3130377405643463,0.86292,0.3216675953388214
4,0.875,0.29606540308952334,0.87108,0.3020892488527298
5,0.88304,0.2786090216350555,0.86536,0.3105885249423981
6,0.88956,0.26370098269939424,0.87728,0.28759954825401307
7,0.89672,0.24854847450733183,0.8684,0.3071023823738098
8,0.905,0.23314529054522515,0.87576,0.2938907556343079
9,0.91352,0.21430225636720657,0.87508,0.296601071062088
10,0.922,0.19255895992040634,0.87244,0.30396783715724945
11,0.9312,0.17188099007368088,0.87212,0.3099892424297333
12,0.94348,0.15006658145904542,0.8676,0.3216639676809311
13,0.95284,0.12587993497550487,0.85932,0.3697396641778946
14,0.96056,0.10447909426927567,0.85632,0.38419476492404936
