,acc,loss,val_acc,val_loss
0,0.8394000000136239,0.3515788626125881,0.8733333333015442,0.29319200925827027
1,0.9123142857006618,0.21850026013851165,0.9061333333015442,0.23416024710337321
2,0.9395428571564811,0.16212855326788767,0.9054666666348775,0.250941340414683
3,0.9592571428435189,0.11147010229229927,0.8993333333015442,0.2810678450345993
4,0.9724857142857143,0.07754006829666239,0.8943999999682108,0.3576125020424525
5,0.9820857142857143,0.052630414322337934,0.8975999999682108,0.3853560652176539
6,0.9839142857279096,0.0437666995377945,0.8986666666348775,0.4189942557811737
7,0.987257142843519,0.03417385767537302,0.8909333333015442,0.48259029482205706
8,0.9867428571428571,0.036504586849434834,0.8934666666666666,0.4496118846098582
9,0.9882285714285715,0.03204024888197226,0.8862666666348775,0.5069328773856163
10,0.9912285714285715,0.024868498036724383,0.8888,0.5151958458383878
11,0.9907428571428571,0.025832025105546094,0.8925333333333333,0.5618200987497965
12,0.9917142857142857,0.02321121801326018,0.8975999999682108,0.5628725122195979
13,0.9923428571292332,0.020386971153093535,0.8930666666348775,0.685215661561489
14,0.9925714285578047,0.020365909104129033,0.8907999999682109,0.6612815180927515
