,acc,loss,val_acc,val_loss
0,0.49677143096923826,0.6935055306979588,0.49799999793370564,0.6931564887364705
1,0.4996571455683027,0.693264845439366,0.5019999980926514,0.6931402285893759
2,0.49648571269852776,0.6932471564837864,0.5019999980926514,0.6931399623552958
3,0.498628568649292,0.6932043041501726,0.5019999980926514,0.6931397000948588
4,0.4933714321681431,0.6932277798652648,0.5019999980926514,0.6931433121363322
5,0.498742858001164,0.693195230620248,0.5019999980926514,0.6931407848993937
6,0.49497143115316117,0.6931982568332127,0.5019999980926514,0.693142048517863
7,0.49717142922537666,0.6931894183158874,0.5019999980926514,0.6931437730789185
8,0.49688571521214075,0.6932081273623876,0.5019999980926514,0.6931415756543478
9,0.5023999980517796,0.6931492039135524,0.5019999980926514,0.6931438008944194
10,0.4969142845698765,0.6931778379849025,0.5019999980926514,0.6931424816449483
11,0.4964000037738255,0.6931725484984261,0.49799999793370564,0.693148656686147
12,0.49645714163780214,0.6931971975735256,0.5019999980926514,0.6931451082229614
13,0.4982857159205845,0.6931686776024955,0.5019999980926514,0.6931441187858581
14,0.49742857217788694,0.6931776830128261,0.5019999980926514,0.693146288394928
