,acc,loss,val_acc,val_loss
0,0.493971426146371,0.6932850803647722,0.5019999980926514,0.6929600477218628
1,0.537342860868999,0.6871544207845416,0.6564000050226847,0.6544850468635559
2,0.6647142887115478,0.6190807666097369,0.6921333233515422,0.5924785931905111
3,0.7138000011444092,0.5667951873370579,0.7496000091234843,0.533275822798411
4,0.7607714346476964,0.5063948324748448,0.7660000006357829,0.49504855076471965
5,0.7753142850739615,0.48113609978130883,0.7832000056902567,0.46947430570920307
6,0.803199997970036,0.43756469232695444,0.7845333377520244,0.4622038543224335
7,0.8224857125963484,0.40347191095352175,0.8014666755994161,0.4319285015265147
8,0.8297428522791181,0.38764868123190743,0.7837333242098491,0.47282992204030355
9,0.8178285717964172,0.4069652429648808,0.7913333296775817,0.4499350110689799
10,0.8352285742759704,0.37972924198423114,0.8208000063896179,0.4058098713556925
11,0.8447714294706072,0.36219141823904855,0.8177333394686381,0.39944556951522825
12,0.8495142936706543,0.3513052233627864,0.8264000058174134,0.3895253280798594
13,0.8581142851284572,0.3360543634210314,0.8252000013987223,0.3867992599805196
14,0.8682857121740069,0.3174559099333627,0.8273333311080933,0.3925374627113342
