,acc,loss,val_acc,val_loss
0,0.5101142849240984,0.6925236259187971,0.626800000667572,0.6884515285491943
1,0.6565714240074157,0.6450756754193987,0.6950666666030884,0.5819062312444051
2,0.7221428581646511,0.5452993341854641,0.7287999947865804,0.5317809025446574
3,0.7530857137271336,0.5034513430935996,0.754800005753835,0.5014379064242045
4,0.7736285771642413,0.4733030642781939,0.7700000007947286,0.47829088966051736
5,0.7908285737037659,0.44573815635272435,0.7809333324432373,0.4571012039979299
6,0.807200004373278,0.42131063767841886,0.7926666657129924,0.4415966808795929
7,0.8154571448053632,0.4054603602205004,0.796400002638499,0.43833352128664654
8,0.8296857118606568,0.3833416087286813,0.8006666620572408,0.42621420820554096
9,0.8362571409770421,0.36890288846833363,0.8025333364804585,0.42423555652300515
10,0.8422000016484942,0.35793775830950053,0.8044000069300333,0.4199840784072876
11,0.8507142833300999,0.3431359052658081,0.8082666675249736,0.41868249177932737
12,0.8577142902782985,0.3321336158684322,0.8108000000317891,0.41350334882736206
13,0.8613999945776804,0.3252653862748827,0.8148000041643778,0.409111750125885
14,0.8646285721233913,0.318220272234508,0.8084000031153361,0.4224591652552287
