,acc,loss,val_acc,val_loss
0,0.864599999961853,0.33628777158737183,0.8890400000190735,0.2825108084821701
1,0.94512,0.1538586778450012,0.876240000038147,0.33484194439411163
2,0.97452,0.07791989397287369,0.874520000038147,0.36186160710811616
3,0.9895600000381469,0.03968261957526207,0.8721200000381469,0.4211363853979111
4,0.99552,0.020865571634173394,0.867760000038147,0.484117972278595
5,0.99804,0.011965550346374513,0.8660000000381469,0.5028027720069885
6,0.99808,0.010267427295595407,0.865080000038147,0.5471947797727584
7,0.99904,0.007124517588317394,0.85944,0.5905937159204483
8,0.99924,0.0060329585938900705,0.863320000038147,0.6321961757135391
9,0.9996,0.0035035397605597974,0.8605599999809265,0.6432514702892304
10,0.99992,0.0020689584385603665,0.860000000038147,0.6861252525234223
11,0.99988,0.0016837402089498936,0.860760000038147,0.7084431386733056
12,1.0,0.0009862284640222787,0.862600000038147,0.7204175055074692
13,1.0,0.0006917603303678334,0.861880000038147,0.733766604180336
14,0.99996,0.0008386214102804661,0.860440000038147,0.7247231890439987
