,acc,loss,val_acc,val_loss
0,0.8092571428707668,0.4227586056164333,0.822,0.38811913544336957
1,0.8542285714285714,0.33745683269160137,0.8599999999682109,0.33575957272847495
2,0.8717142857142857,0.3008962355988366,0.8779999999682109,0.2972899531841278
3,0.881799999986376,0.27910471541540965,0.8829333333015442,0.2889085258642832
4,0.8894857142857143,0.2621640174967902,0.8826666666348775,0.28142464224497477
5,0.8976000000136239,0.24496622991902486,0.8838666666348776,0.27555702644983926
6,0.9070285714285714,0.2236394177270787,0.8827999999682109,0.29662542232672373
7,0.9159714285578047,0.20544473481348582,0.8779999999682109,0.2872866118431091
8,0.9273428571292333,0.18152334599154335,0.8827999999682109,0.29163888902664187
9,0.9383714285850525,0.1556782062479428,0.8803999999682108,0.32163950276374814
10,0.9483428571292333,0.13173267910906247,0.8798666666666667,0.3613435567776362
11,0.9580285714149475,0.10888431130136762,0.8769333333651225,0.3659952590227127
12,0.9688571428571429,0.08421738903565067,0.872,0.387277818497022
13,0.9764857142857143,0.06550284325054713,0.8754666666666666,0.4235823448260625
14,0.9831428571292332,0.05031788100068058,0.8726666666984558,0.4996448068817457
