,acc,loss,val_acc,val_loss
0,0.773400000038147,0.4630508623790741,0.86372,0.3224098269557953
1,0.892399999961853,0.2676905833482742,0.88212,0.27964209027290343
2,0.924600000038147,0.1997080981063843,0.8898400000190735,0.26753286761760714
3,0.949320000038147,0.14468634854316711,0.887559999961853,0.2862348032426834
4,0.9734,0.08891024260759353,0.8881600000190735,0.29685451079845426
5,0.98632,0.05234054156064987,0.8845600000190735,0.34928236743450164
6,0.99364,0.029126224092245103,0.8846400000190735,0.3751091740465164
7,0.99792,0.013560876498371363,0.8837599999618531,0.41146122095108034
8,0.99888,0.008447707181572913,0.882399999961853,0.44601071212768556
9,0.9994,0.0054056165094673635,0.8844399999618531,0.4630191417312622
10,0.99996,0.0028344414363801478,0.885639999961853,0.49406966561317445
11,0.99996,0.0018438327476382255,0.885959999961853,0.5146765190792084
12,1.0,0.001293696156144142,0.885599999961853,0.5312540659427643
13,1.0,0.001014043919276446,0.885039999961853,0.5488707691383362
14,1.0,0.0006351757652871311,0.885279999961853,0.565878406457901
