,acc,loss,val_acc,val_loss
0,0.8743428571428571,0.2971360716172627,0.8981333333015442,0.24931964130401613
1,0.9232857142720904,0.19919889906474522,0.9049333333015442,0.24222672450939814
2,0.9515142857279096,0.12863310922597135,0.9053333333333333,0.27026630172729493
3,0.9759428571428571,0.066149427098568,0.9026666666348775,0.35451784985462825
4,0.9884285714285714,0.03440925637884065,0.9025333333015442,0.44322167042891186
5,0.9903714285714286,0.028624605231399515,0.9006666666348775,0.5183233025963108
6,0.9934285714285714,0.021263147552911792,0.9011999999682109,0.565877687556545
7,0.9928285714285714,0.022289317558317062,0.9029333333333334,0.5816636988975729
8,0.9946857142857143,0.015812743336538423,0.9026666666666666,0.6370847889434547
9,0.9941142857142857,0.01958819112485757,0.9017333333015441,0.642559696029763
10,0.9958571428571429,0.013927315816603992,0.9013333333333333,0.6634473858034471
11,0.9957714285714285,0.013886833412828647,0.8993333333015442,0.7407922976580138
12,0.9984,0.006404493585456554,0.8990666666348776,0.774946704700465
13,0.9938,0.020936586137326206,0.8913333333333333,0.8819781903417004
14,0.9954,0.017304844419197395,0.9028,0.7938390692349097
